RecID	AccessionNo	Department	Title	Edition	Author	Publisher	Status	 
9531	17516	Arts	ENGLISH LANGUAGE AND COMMUNICATION SKILL/	C.	"MEHTA,SANGITA."	V. K. Global Publications	AV	
9531	17515	Arts	ENGLISH LANGUAGE AND COMMUNICATION SKILL/	C.	"MEHTA,SANGITA."	V. K. Global Publications	AV	
9531	17514	Arts	ENGLISH LANGUAGE AND COMMUNICATION SKILL/	C.	"MEHTA,SANGITA."	V. K. Global Publications	AV	
9531	17513	Arts	ENGLISH LANGUAGE AND COMMUNICATION SKILL/	C.	"MEHTA,SANGITA."	V. K. Global Publications	AV	
9531	17512	Arts	ENGLISH LANGUAGE AND COMMUNICATION SKILL/	C.	"MEHTA,SANGITA."	V. K. Global Publications	AV	
9530	17511	Arts	HINDI BHASHA OR SHAHITYA/	C.	"GARG,SUSMA AND DEVI,SUMAN."	E B D PUB.	AV	
9530	17510	Arts	HINDI BHASHA OR SHAHITYA/	C.	"GARG,SUSMA AND DEVI,SUMAN."	E B D PUB.	AV	
9530	17509	Arts	HINDI BHASHA OR SHAHITYA/	C.	"GARG,SUSMA AND DEVI,SUMAN."	E B D PUB.	AV	
9530	17508	Arts	HINDI BHASHA OR SHAHITYA/	C.	"GARG,SUSMA AND DEVI,SUMAN."	E B D PUB.	AV	
9530	17507	Arts	HINDI BHASHA OR SHAHITYA/	C.	"GARG,SUSMA AND DEVI,SUMAN."	E B D PUB.	AV	
9530	17506	Arts	HINDI BHASHA OR SHAHITYA/	C.	"GARG,SUSMA AND DEVI,SUMAN."	E B D PUB.	AV	
9530	17505	Arts	HINDI BHASHA OR SHAHITYA/	C.	"GARG,SUSMA AND DEVI,SUMAN."	E B D PUB.	AV	
9530	17504	Arts	HINDI BHASHA OR SHAHITYA/	C.	"GARG,SUSMA AND DEVI,SUMAN."	E B D PUB.	AV	
9530	17503	Arts	HINDI BHASHA OR SHAHITYA/	C.	"GARG,SUSMA AND DEVI,SUMAN."	E B D PUB.	AV	
9530	17502	Arts	HINDI BHASHA OR SHAHITYA/	C.	"GARG,SUSMA AND DEVI,SUMAN."	E B D PUB.	AV	
9529	17501	Commerce	BUSINESS LAW   SEM 1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9529	17500	Commerce	BUSINESS LAW   SEM 1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9529	17499	Commerce	BUSINESS LAW   SEM 1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9529	17498	Commerce	BUSINESS LAW   SEM 1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9529	17497	Commerce	BUSINESS LAW   SEM 1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9529	17496	Commerce	BUSINESS LAW   SEM 1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9529	17495	Commerce	BUSINESS LAW   SEM 1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9529	17494	Commerce	BUSINESS LAW   SEM 1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9529	17493	Commerce	BUSINESS LAW   SEM 1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9529	17492	Commerce	BUSINESS LAW   SEM 1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9528	17491	Commerce	BUSINESS LAW   SEM1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9528	17490	Commerce	BUSINESS LAW   SEM1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9528	17489	Commerce	BUSINESS LAW   SEM1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9528	17488	Commerce	BUSINESS LAW   SEM1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9528	17487	Commerce	BUSINESS LAW   SEM1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9528	17486	Commerce	BUSINESS LAW   SEM1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9528	17485	Commerce	BUSINESS LAW   SEM1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9528	17484	Commerce	BUSINESS LAW   SEM1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9528	17483	Commerce	BUSINESS LAW   SEM1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9528	17482	Commerce	BUSINESS LAW   SEM1/	1ST.	"SHARMA,ASHOK."	V. K. Global Publications	AV	
9527	17481	Commerce	BUSINESS MANAGEMENT SEM 1/	1ST.	"SINGLA,R.K.AND SINGLA,ANKNA."	V. K. Global Publications	AV	
9527	17480	Commerce	BUSINESS MANAGEMENT SEM 1/	1ST.	"SINGLA,R.K.AND SINGLA,ANKNA."	V. K. Global Publications	AV	
9527	17479	Commerce	BUSINESS MANAGEMENT SEM 1/	1ST.	"SINGLA,R.K.AND SINGLA,ANKNA."	V. K. Global Publications	AV	
9527	17478	Commerce	BUSINESS MANAGEMENT SEM 1/	1ST.	"SINGLA,R.K.AND SINGLA,ANKNA."	V. K. Global Publications	AV	
9527	17477	Commerce	BUSINESS MANAGEMENT SEM 1/	1ST.	"SINGLA,R.K.AND SINGLA,ANKNA."	V. K. Global Publications	AV	
9527	17476	Commerce	BUSINESS MANAGEMENT SEM 1/	1ST.	"SINGLA,R.K.AND SINGLA,ANKNA."	V. K. Global Publications	AV	
9527	17475	Commerce	BUSINESS MANAGEMENT SEM 1/	1ST.	"SINGLA,R.K.AND SINGLA,ANKNA."	V. K. Global Publications	AV	
9527	17474	Commerce	BUSINESS MANAGEMENT SEM 1/	1ST.	"SINGLA,R.K.AND SINGLA,ANKNA."	V. K. Global Publications	AV	
9527	17473	Commerce	BUSINESS MANAGEMENT SEM 1/	1ST.	"SINGLA,R.K.AND SINGLA,ANKNA."	V. K. Global Publications	AV	
9526	17472	Commerce	BUSINESS MANAGEMENT   SEM 1/		"SINGLA,R.K. AND SINGLA ANKNA."	V. K. Global Publications	AV	
9526	17471	Commerce	BUSINESS MANAGEMENT   SEM 1/		"SINGLA,R.K. AND SINGLA ANKNA."	V. K. Global Publications	AV	
9526	17470	Commerce	BUSINESS MANAGEMENT   SEM 1/		"SINGLA,R.K. AND SINGLA ANKNA."	V. K. Global Publications	AV	
9526	17469	Commerce	BUSINESS MANAGEMENT   SEM 1/		"SINGLA,R.K. AND SINGLA ANKNA."	V. K. Global Publications	AV	
9526	17468	Commerce	BUSINESS MANAGEMENT   SEM 1/		"SINGLA,R.K. AND SINGLA ANKNA."	V. K. Global Publications	AV	
9526	17467	Commerce	BUSINESS MANAGEMENT   SEM 1/		"SINGLA,R.K. AND SINGLA ANKNA."	V. K. Global Publications	AV	
9526	17466	Commerce	BUSINESS MANAGEMENT   SEM 1/		"SINGLA,R.K. AND SINGLA ANKNA."	V. K. Global Publications	AV	
9526	17465	Commerce	BUSINESS MANAGEMENT   SEM 1/		"SINGLA,R.K. AND SINGLA ANKNA."	V. K. Global Publications	AV	
9526	17464	Commerce	BUSINESS MANAGEMENT   SEM 1/		"SINGLA,R.K. AND SINGLA ANKNA."	V. K. Global Publications	AV	
9526	17463	Commerce	BUSINESS MANAGEMENT   SEM 1/		"SINGLA,R.K. AND SINGLA ANKNA."	V. K. Global Publications	AV	
9525	17462	Commerce	PERSONAL FINANCE/	1ST.	"GOYAL, ALOK AND OTHERS."	V. K. Global Publications	AV	
9525	17461	Commerce	PERSONAL FINANCE/	1ST.	"GOYAL, ALOK AND OTHERS."	V. K. Global Publications	AV	
9525	17460	Commerce	PERSONAL FINANCE/	1ST.	"GOYAL, ALOK AND OTHERS."	V. K. Global Publications	AV	
9525	17459	Commerce	PERSONAL FINANCE/	1ST.	"GOYAL, ALOK AND OTHERS."	V. K. Global Publications	AV	
9525	17458	Commerce	PERSONAL FINANCE/	1ST.	"GOYAL, ALOK AND OTHERS."	V. K. Global Publications	AV	
9524	17457	Commerce	PERSONAL FINANCE/	1ST.	"GOYAL , ALOK AND OTHERS."	V. K. Global Publications	AV	
9524	17456	Commerce	PERSONAL FINANCE/	1ST.	"GOYAL , ALOK AND OTHERS."	V. K. Global Publications	AV	
9524	17455	Commerce	PERSONAL FINANCE/	1ST.	"GOYAL , ALOK AND OTHERS."	V. K. Global Publications	AV	
9524	17454	Commerce	PERSONAL FINANCE/	1ST.	"GOYAL , ALOK AND OTHERS."	V. K. Global Publications	AV	
9524	17453	Commerce	PERSONAL FINANCE/	1ST.	"GOYAL , ALOK AND OTHERS."	V. K. Global Publications	AV	
9523	17452	Arts	THE WASTE LAND AND OTHER POEM/	39TH.	"TILAK , RAGHUKUL."	Rama Brothers	AV	
9523	17451	Arts	THE WASTE LAND AND OTHER POEM/	39TH.	"TILAK , RAGHUKUL."	Rama Brothers	AV	
9522	17450	Arts	ROBINSON CRUSOE/		"LALL,  RAM JI."	Rama Brothers	AV	
9522	17449	Arts	ROBINSON CRUSOE/		"LALL,  RAM JI."	Rama Brothers	AV	
9521	17448	Arts	ABSALOM AND ACHITOPHEL/	39TH.	"LALL , RAM JI."	Rama Brothers	AV	
9521	17447	Arts	ABSALOM AND ACHITOPHEL/	39TH.	"LALL , RAM JI."	Rama Brothers	AV	
9520	17446	Arts	OLIVER TWIST/	23RD.	"PAUL , RAJINDER."	Rama Brothers	AV	
9520	17445	Arts	OLIVER TWIST/	23RD.	"PAUL , RAJINDER."	Rama Brothers	AV	
9519	17444	Arts	A PARTRAIT OF THE ARTST AS A YOUNG MAN/	14TH.	"LALL , RAM JI."	Rama Brothers	AV	
9519	17443	Arts	A PARTRAIT OF THE ARTST AS A YOUNG MAN/	14TH.	"LALL , RAM JI."	Rama Brothers	AV	
9517	17442	Arts	TESS OFF THE D'URBERVILLES/	39TH.	"LALL , RAM JI."	Rama Brothers	AV	
9517	17441	Arts	TESS OFF THE D'URBERVILLES/	39TH.	"LALL , RAM JI."	Rama Brothers	AV	
9518	17440	Arts	TWELFTH NIGHT/	27TH.	"PAUL ,RAJINDER."	Rama Brothers	AV	
9518	17439	Arts	TWELFTH NIGHT/	27TH.	"PAUL ,RAJINDER."	Rama Brothers	AV	
9516	17438	Arts	A PASSAGE TO INDIA/	18TH.	"RAO , U.R."	Rama Brothers	AV	
9516	17437	Arts	A PASSAGE TO INDIA/	18TH.	"RAO , U.R."	Rama Brothers	AV	
9515	17436	Arts	COLERIDGE.....AN EVALUATION OF HIS POETRY/	32ND.	"PAUL , RAJINDER."	Rama Brothers	AV	
9515	17435	Arts	COLERIDGE.....AN EVALUATION OF HIS POETRY/	32ND.	"PAUL , RAJINDER."	Rama Brothers	AV	
9514	17434	Arts	ROBERT BROWNING/	38TH.	"TILAK , RAGHUKUL."	Rama Brothers	AV	
9514	17433	Arts	ROBERT BROWNING/	38TH.	"TILAK , RAGHUKUL."	Rama Brothers	AV	
9513	17432	Arts	SELECTED ESSAY FROM.......SPECTATOR/	37TH.	"LALL , RAM JI."	Rama Brothers	AV	
9513	17431	Arts	SELECTED ESSAY FROM.......SPECTATOR/	37TH.	"LALL , RAM JI."	Rama Brothers	AV	
9512	17430	Arts	WILLIOM WORDSWORTH.......SELCETED POEMS/	32ND.	"MUKHERJEE , S.K."	Rama Brothers	AV	
9512	17429	Arts	WILLIOM WORDSWORTH.......SELCETED POEMS/	32ND.	"MUKHERJEE , S.K."	Rama Brothers	AV	
9511	17428	Arts	FRANCIS BACON......BACON' ESSAY/	47TH.	"LALL , RAM JI."	Rama Brothers	AV	
9511	17427	Arts	FRANCIS BACON......BACON' ESSAY/	47TH.	"LALL , RAM JI."	Rama Brothers	AV	
9510	17426	Arts	DR. SAMUEL JOHNSON.......PREFACE TO SHAKESPEAR/	27TH.	"LALL , RAM JI."	Rama Brothers	AV	
9510	17425	Arts	DR. SAMUEL JOHNSON.......PREFACE TO SHAKESPEAR/	27TH.	"LALL , RAM JI."	Rama Brothers	AV	
9509	17424	Arts	JOHN MILTON......PARADISE LOST/	20TH.	"LALL , RAM JI."	Rama Brothers	AV	
9509	17423	Arts	JOHN MILTON......PARADISE LOST/	20TH.	"LALL , RAM JI."	Rama Brothers	AV	
9508	17422	Arts	WALLAEE STEVENS.....SELECTED POEMS/	17TH.	"LALL , RAM JI."	Rama Brothers	AV	
9508	17421	Arts	WALLAEE STEVENS.....SELECTED POEMS/	17TH.	"LALL , RAM JI."	Rama Brothers	AV	
9507	17420	Arts	MATHEW ARNOLD.....SELCETED POEMS/	27TH.	"GUPTA , S.P.SEN."	Rama Brothers	AV	
9507	17419	Arts	MATHEW ARNOLD.....SELCETED POEMS/	27TH.	"GUPTA , S.P.SEN."	Rama Brothers	AV	
9506	17418	Arts	SPENSER SIDNEY/	8TH.	"MEHAR , S. S."	Rama Brothers	AV	
9506	17417	Arts	SPENSER SIDNEY/	8TH.	"MEHAR , S. S."	Rama Brothers	AV	
9505	17416	Arts	THE MILL ON THE FLOSS/	18TH.	"TILAK , RAGHUKUL."	Rama Brothers	AV	
9505	17415	Arts	THE MILL ON THE FLOSS/	18TH.	"TILAK , RAGHUKUL."	Rama Brothers	AV	
9504	17414	Arts	PHILIP LARKIN........SELECTED POEMS/	23RD.	"LALL , RAM JI."	Rama Brothers	AV	
9504	17413	Arts	PHILIP LARKIN........SELECTED POEMS/	23RD.	"LALL , RAM JI."	Rama Brothers	AV	
9503	17412	Arts	W.B. YEATS/	44TH.	"LALL , RAM JI."	Rama Brothers	AV	
9503	17411	Arts	W.B. YEATS/	44TH.	"LALL , RAM JI."	Rama Brothers	AV	
9502	17410	Arts	JOSEPH ANDREWS/	21ST.	"PAUL , RAJAINDER."	Rama Brothers	AV	
9502	17409	Arts	JOSEPH ANDREWS/	21ST.	"PAUL , RAJAINDER."	Rama Brothers	AV	
9501	17408	Arts	THE WAY OF THE WORLD/	17TH.	"BISARIA , SUBHASH."	Rama Brothers	AV	
9501	17407	Arts	THE WAY OF THE WORLD/	17TH.	"BISARIA , SUBHASH."	Rama Brothers	AV	
9500	17406	Arts	THE SCHOOL FOR SCANDAL/	35TH.	"LALL , RAM JI."	Rama Brothers	AV	
9500	17405	Arts	THE SCHOOL FOR SCANDAL/	35TH.	"LALL , RAM JI."	Rama Brothers	AV	
9499	17404	Arts	NAMLET/	38TH.	"LALL , RAM JI."	Rama Brothers	AV	
9499	17403	Arts	NAMLET/	38TH.	"LALL , RAM JI."	Rama Brothers	AV	
9498	17402	Arts	ARMS AND MAN/	26TH.	"TILAK ,RAGHUKUL."	Rama Brothers	AV	
9498	17401	Arts	ARMS AND MAN/	26TH.	"TILAK ,RAGHUKUL."	Rama Brothers	AV	
9497	17400	Arts	THE RAPE OF THE LOCK/	48TH.	"LALL ,RAM JI."	Rama Brothers	AV	
9497	17399	Arts	THE RAPE OF THE LOCK/	48TH.	"LALL ,RAM JI."	Rama Brothers	AV	
9496	17398	Arts	JOHN KEATS/	49TH.	"LALL , RAM JI."	Rama Brothers	AV	
9496	17397	Arts	JOHN KEATS/	49TH.	"LALL , RAM JI."	Rama Brothers	AV	
9495	17396	Arts	LITERARY FORMS TRENDS'S AND MOVEMENT/	22ND.	"TILAK , RAGHUKUL."	Rama Brothers	AV	
9495	17395	Arts	LITERARY FORMS TRENDS'S AND MOVEMENT/	22ND.	"TILAK , RAGHUKUL."	Rama Brothers	AV	
9494	17394	Arts	PRIDE AND PREJUDICE/	14TH.	"PAUL , RAJINDER."	Rama Brothers	AV	
9494	17393	Arts	PRIDE AND PREJUDICE/	14TH.	"PAUL , RAJINDER."	Rama Brothers	AV	
9493	17392	Arts	MADAME BOVARY 					
9493	17391	Arts	MADAME BOVARY 					
9492	17390	Arts	THE SCARIET LETTER/	19TH.	"HAWTHORNE , NATHANIEL."	Rama Brothers	AV	
9492	17389	Arts	THE SCARIET LETTER/	19TH.	"HAWTHORNE , NATHANIEL."	Rama Brothers	AV	
9491	17388	Arts	THE GUIDE/	28TH.	"NARAYAN , R. K."	Rama Brothers	AV	
9491	17387	Arts	THE GUIDE/	28TH.	"NARAYAN , R. K."	Rama Brothers	AV	
9490	17386	Arts	CHRISTOPHER MARLOWE.......DOCTOR FAUSTUS/	16TH.	"LAL , RAM JI."	Rama Brothers	AV	
9490	17385	Arts	CHRISTOPHER MARLOWE.......DOCTOR FAUSTUS/	16TH.	"LAL , RAM JI."	Rama Brothers	AV	
9489	17384	Science	NEW COURSE     COLLEGE CHEMISTRY/	1ST.	"KHETERPAL , S. C. AND OTHERS."	PARDEEP PUB.	AV	
9489	17383	Science	NEW COURSE     COLLEGE CHEMISTRY/	1ST.	"KHETERPAL , S. C. AND OTHERS."	PARDEEP PUB.	AV	
9489	17382	Science	NEW COURSE     COLLEGE CHEMISTRY/	1ST.	"KHETERPAL , S. C. AND OTHERS."	PARDEEP PUB.	AV	
9489	17381	Science	NEW COURSE     COLLEGE CHEMISTRY/	1ST.	"KHETERPAL , S. C. AND OTHERS."	PARDEEP PUB.	AV	
9489	17380	Science	NEW COURSE     COLLEGE CHEMISTRY/	1ST.	"KHETERPAL , S. C. AND OTHERS."	PARDEEP PUB.	AV	
9489	17379	Science	NEW COURSE     COLLEGE CHEMISTRY/	1ST.	"KHETERPAL , S. C. AND OTHERS."	PARDEEP PUB.	AV	
9489	17378	Science	NEW COURSE     COLLEGE CHEMISTRY/	1ST.	"KHETERPAL , S. C. AND OTHERS."	PARDEEP PUB.	AV	
9489	17377	Science	NEW COURSE     COLLEGE CHEMISTRY/	1ST.	"KHETERPAL , S. C. AND OTHERS."	PARDEEP PUB.	AV	
9488	17376	Science	MECHANICS B SC.SEM 1/	1ST.	"GUPTA , S. K. AND ARORA , RAJESH."	R. Chand	AV	
9488	17375	Science	MECHANICS B SC.SEM 1/	1ST.	"GUPTA , S. K. AND ARORA , RAJESH."	R. Chand	AV	
9488	17374	Science	MECHANICS B SC.SEM 1/	1ST.	"GUPTA , S. K. AND ARORA , RAJESH."	R. Chand	AV	
9488	17373	Science	MECHANICS B SC.SEM 1/	1ST.	"GUPTA , S. K. AND ARORA , RAJESH."	R. Chand	AV	
9488	17372	Science	MECHANICS B SC.SEM 1/	1ST.	"GUPTA , S. K. AND ARORA , RAJESH."	R. Chand	AV	
9488	17371	Science	MECHANICS B SC.SEM 1/	1ST.	"GUPTA , S. K. AND ARORA , RAJESH."	R. Chand	AV	
9488	17370	Science	MECHANICS B SC.SEM 1/	1ST.	"GUPTA , S. K. AND ARORA , RAJESH."	R. Chand	AV	
9488	17369	Science	MECHANICS B SC.SEM 1/	1ST.	"GUPTA , S. K. AND ARORA , RAJESH."	R. Chand	AV	
9488	17368	Science	MECHANICS B SC.SEM 1/	1ST.	"GUPTA , S. K. AND ARORA , RAJESH."	R. Chand	AV	
9488	17367	Science	MECHANICS B SC.SEM 1/	1ST.	"GUPTA , S. K. AND ARORA , RAJESH."	R. Chand	AV	
9487	17366	Arts	AADHUNIK BHASHA VIGAN KE SHIDANT/	6TH.	"SHARMA , RAM KISHORE."	Lokbharti Prakashan	AV	
9487	17365	Arts	AADHUNIK BHASHA VIGAN KE SHIDANT/	6TH.	"SHARMA , RAM KISHORE."	Lokbharti Prakashan	AV	
9487	17364	Arts	AADHUNIK BHASHA VIGAN KE SHIDANT/	6TH.	"SHARMA , RAM KISHORE."	Lokbharti Prakashan	AV	
9487	17363	Arts	AADHUNIK BHASHA VIGAN KE SHIDANT/	6TH.	"SHARMA , RAM KISHORE."	Lokbharti Prakashan	AV	
9487	17362	Arts	AADHUNIK BHASHA VIGAN KE SHIDANT/	6TH.	"SHARMA , RAM KISHORE."	Lokbharti Prakashan	AV	
9486	17361	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17360	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17359	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17358	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17357	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17356	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17355	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17354	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17353	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17352	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17351	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17350	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17349	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17348	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9486	17347	Arts	HINDI SHAHITYA :UDBHV AND VIKASH/	22TH.	"DIVADI , HAJARI PARSHAD."	Rajkamal Prakashan	AV	
9485	17346	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17345	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17344	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17343	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17342	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17341	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17340	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17339	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17338	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17337	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17336	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17335	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17334	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17333	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17332	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9485	17331	Arts	BHASHA VIGAN/	68TH.	"TIVARI , BHOLEHATH."	Kitab Ghar	AV	
9484	17330	Arts	PRIDE AND PREJUDICE/	6TH.	"AUSTEN , JANE."	Rama Brothers	AV	
9484	17329	Arts	PRIDE AND PREJUDICE/	6TH.	"AUSTEN , JANE."	Rama Brothers	AV	
9484	17328	Arts	PRIDE AND PREJUDICE/	6TH.	"AUSTEN , JANE."	Rama Brothers	AV	
9484	17327	Arts	PRIDE AND PREJUDICE/	6TH.	"AUSTEN , JANE."	Rama Brothers	AV	
9484	17326	Arts	PRIDE AND PREJUDICE/	6TH.	"AUSTEN , JANE."	Rama Brothers	AV	
9484	17325	Arts	PRIDE AND PREJUDICE/	6TH.	"AUSTEN , JANE."	Rama Brothers	AV	
9484	17324	Arts	PRIDE AND PREJUDICE/	6TH.	"AUSTEN , JANE."	Rama Brothers	AV	
9484	17323	Arts	PRIDE AND PREJUDICE/	6TH.	"AUSTEN , JANE."	Rama Brothers	AV	
9484	17322	Arts	PRIDE AND PREJUDICE/	6TH.	"AUSTEN , JANE."	Rama Brothers	AV	
9484	17321	Arts	PRIDE AND PREJUDICE/	6TH.	"AUSTEN , JANE."	Rama Brothers	AV	
9483	17320		JOSEPH ANDRLWS/	4TH.	"FIELDING , HENRY."	Rama Brothers	AV	
9483	17319		JOSEPH ANDRLWS/	4TH.	"FIELDING , HENRY."	Rama Brothers	AV	
9483	17318		JOSEPH ANDRLWS/	4TH.	"FIELDING , HENRY."	Rama Brothers	AV	
9483	17317		JOSEPH ANDRLWS/	4TH.	"FIELDING , HENRY."	Rama Brothers	AV	
9483	17316		JOSEPH ANDRLWS/	4TH.	"FIELDING , HENRY."	Rama Brothers	AV	
9483	17315		JOSEPH ANDRLWS/	4TH.	"FIELDING , HENRY."	Rama Brothers	AV	
9483	17314		JOSEPH ANDRLWS/	4TH.	"FIELDING , HENRY."	Rama Brothers	AV	
9483	17313	Arts	JOSEPH ANDRLWS/	4TH.	"FIELDING , HENRY."	Rama Brothers	AV	
9483	17312		JOSEPH ANDRLWS/	4TH.	"FIELDING , HENRY."	Rama Brothers	AV	
9483	17311		JOSEPH ANDRLWS/	4TH.	"FIELDING , HENRY."	Rama Brothers	AV	
9482	17310	Arts	PARADISE LOST/	1ST.	"MILTON , JOHN."	Rama Brothers	AV	
9482	17309	Arts	PARADISE LOST/	1ST.	"MILTON , JOHN."	Rama Brothers	AV	
9482	17308	Arts	PARADISE LOST/	1ST.	"MILTON , JOHN."	Rama Brothers	AV	
9482	17307	Arts	PARADISE LOST/	1ST.	"MILTON , JOHN."	Rama Brothers	AV	
9482	17306	Arts	PARADISE LOST/	1ST.	"MILTON , JOHN."	Rama Brothers	AV	
9482	17305	Arts	PARADISE LOST/	1ST.	"MILTON , JOHN."	Rama Brothers	AV	
9482	17304	Arts	PARADISE LOST/	1ST.	"MILTON , JOHN."	Rama Brothers	AV	
9482	17303	Arts	PARADISE LOST/	1ST.	"MILTON , JOHN."	Rama Brothers	AV	
9482	17302	Arts	PARADISE LOST/	1ST.	"MILTON , JOHN."	Rama Brothers	AV	
9482	17301	Arts	PARADISE LOST/	1ST.	"MILTON , JOHN."	Rama Brothers	AV	
9481	17300	Arts	THE SCARIET LETTER/	1ST.	"HAWTHORNE , NATHANIEL."	Rama Brothers	AV	
9481	17299	Arts	THE SCARIET LETTER/	1ST.	"HAWTHORNE , NATHANIEL."	Rama Brothers	AV	
9481	17298	Arts	THE SCARIET LETTER/	1ST.	"HAWTHORNE , NATHANIEL."	Rama Brothers	AV	
9481	17297	Arts	THE SCARIET LETTER/	1ST.	"HAWTHORNE , NATHANIEL."	Rama Brothers	AV	
9481	17296	Arts	THE SCARIET LETTER/	1ST.	"HAWTHORNE , NATHANIEL."	Rama Brothers	AV	
9481	17295	Arts	THE SCARIET LETTER/	1ST.	"HAWTHORNE , NATHANIEL."	Rama Brothers	AV	
9481	17294	Arts	THE SCARIET LETTER/	1ST.	"HAWTHORNE , NATHANIEL."	Rama Brothers	AV	
9481	17293	Arts	THE SCARIET LETTER/	1ST.	"HAWTHORNE , NATHANIEL."	Rama Brothers	AV	
